,Unnamed: 0.1,Unnamed: 0,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
65,65,65,056. Little Jimmy Scott - They Say It's Wonderful.mp3,0.24024646,0.09648666,0.124797836,0.0021494015,1730.8178724165648,400276.4283083692,2164.5107421518446,118861.17566111812,3525.245349990325,2322445.772335824,0.0619580531636996,0.0012090140439387,1.0390062e-06,0.015044685,2.0981084e-05,0.0008629168,123.046875,-190.01122,3992.9663,103.59648,796.6283,13.431305,429.3319,33.633537,155.48805,1.2072775,289.4336,7.362475,193.85043,0.5267014,94.89367,5.139791,78.9605,-5.915377,161.78639,7.491318,155.8802,-9.394552,83.35276,-2.1861222,107.884094,-9.042716,99.6118,-1.4540069,87.09098,-11.91634,118.937935,-0.68693256,79.89815,-2.4934971,129.40482,5.664619,127.682976,-3.9509273,139.16841,6.7745457,167.30386,jazz
66,66,66,057. Jamie Cullum - These Are The Days.mp3,0.33593285,0.08837585,0.26139706,0.009016469,2049.235456939831,282730.0031840197,2411.5988785246964,120019.57432430252,4418.498281945385,1820865.820755411,0.0771121565402476,0.0011413353638887,2.6936004e-06,0.046274558,4.199287e-05,0.013827058,151.99908088235293,-44.992672,2845.4966,101.44008,388.3946,-3.3497703,311.50397,19.882961,172.02927,8.187276,81.10667,9.812533,107.253136,0.40729043,79.74526,4.489248,53.36578,-6.87157,55.784725,2.7904825,69.638336,-0.31120363,42.43802,4.3698344,49.84415,1.03268,42.409966,-0.14151539,60.22099,-5.0994143,49.702408,-1.0846919,43.6749,-4.174699,38.86362,0.9613362,59.270866,-4.384234,56.477108,2.3542202,52.865677,jazz
67,67,67,058. Teddy Wilson - There Will Never Be Another You.mp3,0.21265979,0.08829611,0.16395661,0.003183602,1160.0343825357772,290302.94925174373,1458.8471626511314,255468.31241306657,2282.577864230602,1680802.4935369764,0.0469570100861068,0.0005083476340817,1.2651981e-05,0.026760364,1.567523e-05,0.0009041173,86.1328125,-198.98053,5100.7974,139.06404,1871.4474,1.9116191,531.4196,40.17879,323.204,2.3280299,164.06883,6.8225327,97.92141,-7.9082947,89.424484,-2.2494352,70.03948,-5.8061585,51.051285,-11.091216,53.628925,-6.7458396,59.43564,-5.0693226,43.820816,-9.259854,55.84064,0.6685522,80.47615,-2.7658465,120.99797,-1.6671746,117.97681,0.32694247,105.42954,2.2533705,174.28923,-0.83899474,174.68419,2.4067073,141.58272,jazz
68,68,68,059. Chick Corea - Matrix.mp3,0.38472715,0.09291527,0.056227196,0.0013615047,1366.9187914547708,483544.5983768339,2024.108968109948,381268.9084114006,2874.757616733988,4098852.454658404,0.0465087890625,0.0012253146883873,-1.1154003e-06,0.0028996356,-1.02289405e-05,0.00056102243,198.76802884615384,-285.7848,11952.207,137.82751,1299.7189,25.778076,229.78493,12.233568,142.36067,1.1600109,58.464893,9.846604,46.71117,3.6038249,75.60305,9.168842,32.89473,6.5013227,87.188866,4.294429,36.277027,-2.549469,45.460255,1.9416424,31.334103,0.30774936,34.90226,-0.3063509,22.771124,-5.0782633,27.518803,-2.0214515,30.570927,-4.290193,28.329779,-0.7433748,27.878262,-5.251176,26.958422,0.47231892,32.132515,jazz
69,69,69,06. Art Blakey - Hipsippy Blues.mp3,0.32447374,0.09095823,0.034549616,0.00031210887,2684.12541500734,357961.8132149536,2835.052840786551,143211.24963453194,6134.854570040393,2085702.7251028933,0.1085537653589396,0.002099769819667,4.7498597e-06,0.00086087454,7.1181305e-05,0.00027584948,78.30255681818181,-236.15054,4159.973,76.791725,489.1268,12.182167,628.9132,14.468774,133.63136,9.010187,78.830765,3.5441399,41.744293,-6.618158,49.439476,-2.0065174,49.22361,-12.310809,44.62338,-4.037111,39.446346,-7.8144917,39.42697,-1.5176985,38.194828,-5.270725,50.69226,1.8701433,81.30802,-1.6994387,86.030334,0.68271416,77.2252,-4.294922,96.29785,-5.5149283,84.42337,-3.58536,89.80448,2.4079645,87.80878,jazz
70,70,70,06. Grant Green - Besame Mucho.mp3,0.27993158,0.09625715,0.13884436,0.0036741584,2649.533483857538,528035.3062240933,3030.309660812087,125764.89548652936,6519.160579527864,2491264.654013621,0.0824764476102941,0.0021245974027661,-6.5928134e-06,0.016406205,-1.0676447e-06,0.0024696877,107.666015625,-143.14687,2695.2454,71.81149,550.32574,35.1153,262.66034,27.741928,111.64176,13.887337,74.02686,-10.980541,106.16024,-9.602293,74.9209,-4.730951,69.8144,-12.119354,73.86895,4.059891,74.352554,-5.6076016,101.1537,4.279427,127.11749,-2.411992,81.03243,5.7701097,63.363873,1.3815603,96.78225,3.564418,114.76121,-0.17409995,111.54779,5.278974,66.03674,-3.063901,50.742786,-0.6683608,58.175304,jazz
71,71,71,060. Brad Mehldau Trio - Where Do You Start.mp3,0.2511563,0.08719533,0.04079509,0.0024130202,888.4874478786554,272017.02190817904,1373.2194167203038,342428.3602765842,1503.7825734991775,1932922.4989018429,0.0423489502708978,0.0003888279045059,-2.4413039e-06,0.0036244143,-1.3941242e-05,0.000115417264,83.35433467741936,-368.17642,6377.836,125.5946,995.857,46.612198,485.09384,22.149754,141.85136,3.4518416,115.0811,1.7013669,70.39805,-1.4085633,49.5954,-4.008524,57.165043,-5.4911146,50.377617,-3.036975,58.15903,-6.0101514,47.36224,-3.2464554,88.86806,0.7453862,68.78518,2.2853158,71.141335,0.3432513,78.1665,0.2911801,61.9691,-3.3473926,70.003136,-7.050999,71.88461,-9.922266,51.903057,-8.79582,46.925716,jazz
72,72,72,061. Frank Sinatra & Count Basie And His Orchestra - Fly Me To The Moon (In Other Words).mp3,0.35696268,0.08781918,0.1050588,0.003682908,2438.06329795474,580846.4039943492,2477.232753552937,110816.9035473525,5085.785913615035,1997774.274113736,0.1248503410410216,0.0058768914995892,2.8514035e-07,0.007973214,-1.000712e-05,0.0027767667,117.45383522727272,-128.12297,9675.2705,82.49338,852.2796,0.24879253,475.10022,32.373726,235.40886,1.7702078,134.24715,7.6328173,70.969574,-0.29595947,102.31613,1.2993964,96.42306,-7.461072,63.959946,3.4248054,47.460094,-4.595784,48.22109,2.2851658,53.802475,-5.190378,47.317802,0.9342963,40.34102,-7.2342615,50.32749,-0.25445074,52.769787,-1.8963256,74.8174,1.0815042,106.315575,-4.9524093,36.34978,-3.716691,56.42369,jazz
73,73,73,062. Tubby Hayes With Clark Terry - Soho Soul.mp3,0.35867697,0.10289692,0.09574789,0.0035631133,1367.6619998886215,412712.24382369104,2253.7159196757766,229726.7067116708,2936.5489097571594,4306090.498162299,0.0354491431646671,0.0010205906094355,-5.792207e-06,0.01077593,-0.00031649726,0.00060844165,112.34714673913044,-266.79166,5992.721,111.338646,757.3992,44.233543,306.42017,31.627316,157.21457,11.808987,72.37324,13.37832,60.83813,6.821303,71.42402,5.5591183,64.979355,-0.5798376,36.121582,9.252553,30.507032,1.0611265,27.057468,7.798358,27.509777,2.352781,43.32158,7.034698,40.38684,-4.4258304,25.562294,-0.97800285,27.812685,0.26215976,38.847748,3.2863376,52.953312,-7.6685205,49.80267,-2.4565918,30.818783,jazz
74,74,74,063. Norah Jones - Come Away With Me.mp3,0.27585912,0.085399434,0.09953028,0.0030233064,1831.4424632449188,515416.92115937656,2457.37523984522,184981.93200221352,4061.000443685904,3211496.5777966925,0.0576020704334365,0.0018465505594088,-4.182783e-06,0.009686575,-1.262187e-05,0.0011386587,80.74951171875,-191.20479,2352.811,108.321556,754.0617,28.339043,558.2213,28.7995,300.28632,9.644284,146.16191,7.770813,177.57852,-2.5945833,115.02174,-0.01524405,87.93737,-5.7760086,89.30371,-2.7762783,80.71131,-5.465169,56.59783,-0.953307,64.32603,2.6059701,59.409756,4.6587214,55.9747,-5.7668276,45.349808,-3.1799567,36.656548,-3.8083322,43.301025,-0.42584965,34.419125,-6.9549875,51.34065,-0.42212844,47.178886,jazz
75,75,75,064. Max Roach - Namely You.mp3,0.2949196,0.09285696,0.100819424,0.0019799636,2480.894667658285,212356.650942328,2641.418539457436,98047.28629483772,5578.499600909443,962478.3089043824,0.0899695995791408,0.0012486957493582,-6.662277e-05,0.0077174664,-0.0001994441,0.0015401411,107.666015625,-145.19861,3255.81,72.43884,429.9021,10.650747,603.4319,34.555378,107.81114,1.7384721,57.784008,16.168056,81.620605,-0.5031586,73.78955,6.1294036,42.866825,-5.311956,43.347126,7.2154093,40.58115,-1.4256631,59.46973,7.0227814,118.01013,-1.8348372,77.21797,1.7919806,72.93753,-3.0962784,91.77612,1.2802714,86.075386,-4.4905305,88.69517,4.4884114,92.67435,-5.5821304,87.44525,-1.6948569,123.94016,jazz
76,76,76,065. Herbie Hancock - Maiden Voyage.mp3,0.30828354,0.08506868,0.14507285,0.002569056,2356.135222515177,604687.1367925468,2545.246992670475,340092.93068241805,5118.402383054373,4347286.529947257,0.1027975643382353,0.0019698781277655,4.5319715e-07,0.012851214,-1.1036027e-05,0.0038589945,129.19921875,-85.95992,2294.7979,97.39087,1010.8657,-2.6052413,712.8662,2.4618847,187.87262,0.037531897,80.83061,-1.6998106,44.093918,-5.9389815,52.98017,-4.4100823,52.946648,-13.014316,46.964573,0.59168357,52.09804,-5.955068,76.17389,1.2126665,95.28328,-5.568252,70.92226,-1.4963183,71.865906,-7.915179,83.50558,-0.18463683,82.36743,-4.488945,79.84557,-1.6080428,99.11981,-2.3834214,99.43628,0.18261318,76.53844,jazz
77,77,77,066. Wayne Shorter - Footprints (Remastered).mp3,0.26086393,0.08499742,0.110947765,0.0010910694,1799.0627195501056,410461.8426462408,2385.2769183687005,240558.59984594284,3993.0008548701135,3907650.427010401,0.0608552631578947,0.0004072363958969,1.1021101e-06,0.00889554,-1.549513e-05,0.0013314439,135.99917763157896,-154.83463,1220.2736,117.44988,633.1639,21.367542,176.8372,12.417441,64.518234,5.1916366,57.42767,4.425855,52.220768,-11.509053,74.024796,-7.5129642,55.51641,-9.527529,51.546947,5.672866,71.76804,-7.6965203,57.237022,4.3135204,47.46564,-4.593184,47.53359,-0.55405194,69.39717,-1.2720635,66.033714,-0.31738114,45.420876,-9.027882,45.9005,-0.5243604,65.17739,-0.16823637,72.66698,-1.896353,72.10633,jazz
78,78,78,067. Lee Morgan - I Remember Clifford.mp3,0.28440133,0.090251215,0.097867094,0.0018225019,1769.8661289879235,228078.82550516675,2139.499978816812,229146.9159630493,3380.1712272336977,2477445.3319051163,0.067936475062887,0.0008238398687646,-1.9886902e-06,0.007979273,-1.7886887e-05,0.0011794524,63.02400914634146,-187.86412,2642.6846,111.78503,504.10574,-10.50896,925.3986,4.3535657,270.97183,11.020112,87.925064,8.713979,77.31226,-0.93464154,74.72115,1.376209,51.644157,-9.341203,41.857506,-1.6325138,41.040295,-8.26098,50.445805,-1.4849172,76.08339,-7.4797297,119.76418,1.615824,138.26654,-6.632048,136.67105,1.42331,159.03099,-1.694342,217.38579,2.3308375,193.62195,-5.6777844,156.10468,-6.830066,175.19965,jazz
79,79,79,068. Roland Kirk - Alfie.mp3,0.24847822,0.089245886,0.07869771,0.0011687316,1246.3975540955328,262256.8244495483,1745.5267525487782,165325.70187163664,2393.69385899405,1908373.0569080857,0.0435938407023993,0.000495848008493,-0.0028427662,0.006082836,-0.0010357673,0.0003739615,151.99908088235293,-245.04742,5622.296,133.19003,1099.9636,9.077335,781.71674,36.29127,145.6591,2.7778509,104.06386,4.3833947,58.25155,-13.640069,84.0745,-1.1303766,71.87008,-7.10377,53.35796,-5.5444508,66.824394,-10.438909,70.9386,1.4047316,50.885242,-5.1440277,50.467438,3.4264367,38.783577,-1.6617247,40.589687,-2.1540287,41.279198,-10.580858,48.41997,-5.9917154,32.427284,-7.591395,29.135593,-2.695677,46.687344,jazz
80,80,80,069. Bill Henderson - Bye Bye Blackbird.mp3,0.37492606,0.08847958,0.04492199,0.0004737869,2510.53843553484,343548.781626995,2534.5016227653696,122048.22109446308,5282.1680594524,1635813.201862916,0.1167475933630031,0.0024567258097596,-4.135545e-05,0.0013454189,-0.00028701793,0.0004983793,95.703125,-196.29012,4375.078,80.575294,603.2188,-5.2958436,723.1708,27.005333,191.15349,3.9330344,112.73562,5.8210526,67.98905,-4.307435,80.06769,0.90268075,72.40976,-10.234672,52.42634,2.2877793,50.641483,-0.61251926,64.151474,2.2387862,59.16892,-4.6803775,44.469685,1.1403519,42.316174,-8.968579,39.354733,5.5265083,45.41607,-2.6136363,58.28671,0.2359144,28.404732,-7.074552,23.553267,4.530107,50.06339,jazz
81,81,81,07. Ben Webster - My Funny Valentine.mp3,0.28560024,0.09255618,0.12729864,0.008775429,2461.6331717444523,398361.7353704874,2376.5930353913386,87665.95150517837,5046.29448574763,1310877.8412069178,0.0899454122726393,0.0025051811887446,5.495451e-05,0.017641794,5.4468415e-05,0.002839323,112.34714673913044,-158.53111,6341.876,60.62992,1221.2489,-8.802416,677.09595,48.40321,131.1202,-3.1822424,113.003555,12.281829,91.82572,-3.9103765,98.65892,4.631925,52.56094,-15.189817,61.62026,2.4073048,46.50106,-9.859807,63.517307,-0.6568623,44.30022,-6.242802,43.838917,2.745778,37.03147,-9.638196,56.59077,-1.2196888,32.433384,-8.270393,54.75833,-3.6643558,37.585136,-9.467016,70.1103,-0.86131406,122.61752,jazz
82,82,82,07. Roy Hargrove - Afrodisia.mp3,0.32114238,0.083824314,0.096296296,0.0008103475,2363.21578872582,144271.52631896804,2390.8506313625903,50616.07368164536,4832.629111086252,637475.6196181959,0.1173311121323529,0.001445176105989,-4.044782e-06,0.0063312408,-1.00222605e-05,0.0012174114,112.34714673913044,-123.984375,1028.3226,79.61397,290.21323,-5.608352,209.08789,40.080288,85.48697,5.580103,51.65315,8.290839,53.529835,-1.7908909,30.90719,7.3803606,37.982254,-2.5970373,35.84099,4.188397,40.59993,-2.5145998,41.815277,8.396556,87.74066,-2.80129,65.611404,-0.08882769,63.863663,-2.3312666,92.16083,0.35211578,92.95903,0.7498124,81.209045,4.290102,108.70008,-1.7047235,89.169304,-0.5171849,85.18359,jazz
83,83,83,070. Horace Silver - Song For My Father.mp3,0.3418894,0.087317094,0.06754777,0.0010958703,2733.4391162732204,516743.191412382,2722.692579040495,126253.90253926528,6054.788387522978,1947230.2542005752,0.1278189549874226,0.0040228017257473,0.00016984702,0.0034383023,0.0006361236,0.000902785,129.19921875,-161.35434,3748.1277,71.996574,745.41876,12.022171,379.49796,29.747236,194.08975,0.6075177,67.1384,4.680767,74.53218,-12.877979,89.43154,0.14510936,68.60455,-12.922755,35.565426,5.4063673,44.5848,-7.251882,62.221573,4.2596464,53.804752,-3.8117745,46.143284,7.99452,54.529327,-2.3199258,53.09033,-2.596261,51.836166,-7.7894435,42.406002,0.75538826,61.35922,-4.8089137,70.12863,-1.8938234,114.04857,jazz
84,84,84,071. Etta James - At Last.mp3,0.32012925,0.092526,0.10872337,0.0013897861,2157.636593452879,229897.0170721617,2227.54788454021,100392.87469072036,4243.5160067059305,773643.900053514,0.1057181815982972,0.0034803349256325,-0.0054393243,0.009690551,-0.0013345318,0.0011877649,89.10290948275862,-130.13663,1569.3462,92.13761,412.35507,-18.402758,682.7739,32.12139,192.3089,1.9865247,91.14925,3.7625146,129.11418,-0.014659397,114.37188,-2.4263802,95.924706,-7.164591,99.298225,10.348697,60.637783,-10.435844,95.24783,-1.1634661,44.041386,-11.879524,42.007122,-6.9589934,70.25901,-7.196138,79.66223,-3.7932105,64.070335,-5.1123695,93.75954,0.6296912,85.429375,-6.4372053,85.39384,6.609538,82.62235,jazz
85,85,85,072. Fats Waller and His Rhythm - Ain't Misbehavin'.mp3,0.27179456,0.09115185,0.1517475,0.0055539063,952.9081995798304,67261.67853444138,1118.243174854,45765.27031720281,1591.3737105142222,395829.7054293764,0.0493455066031346,0.0003416572213155,-6.884304e-05,0.01809031,-0.0002388773,0.004405716,92.28515625,-198.86462,3668.5396,174.35188,472.01093,-21.075632,774.1769,11.96441,222.80373,-9.924231,234.38004,0.96654236,114.326096,-8.158177,117.07095,-10.002568,78.794,-8.417944,59.649544,-13.153369,61.396248,-1.2592505,87.97563,-10.104282,65.703575,-8.214075,66.30307,-9.486236,50.734253,-13.3578615,44.148823,-10.401026,40.50859,-11.647089,40.396812,-8.019732,38.89253,-9.645179,29.941025,-9.511388,46.20472,jazz
86,86,86,073. Artie Shaw & His Orchestra - Begin The Beguine.mp3,0.31794754,0.090573244,0.07645192,0.0017419615,1453.7883772365344,113414.38895165717,1397.822436559161,17681.078048144514,2947.6738424862133,220830.10843024,0.084049756312887,0.0015622406616925,1.3500808e-05,0.0042711888,-0.00014314512,0.0014541151,143.5546875,-212.21268,6790.426,153.47246,456.167,-59.10155,591.8265,57.537308,130.34268,-7.432417,208.17076,-6.9013824,57.949726,7.380669,93.67432,-4.6271925,75.41399,-5.0275226,47.011654,-5.2681994,32.94982,1.0701281,35.259613,-4.3223567,40.601204,-0.96468467,39.691242,-1.6832528,54.799202,-3.3527637,37.44647,-3.2666514,36.89629,-3.4900389,38.670532,0.45584187,41.829926,-4.6953115,53.99752,-2.7642906,67.68839,jazz
87,87,87,074. Paco de Lucía - Beyond The Mirage.mp3,0.2907631,0.08729972,0.09298767,0.00091973343,1491.5081003710088,317545.75929229375,2043.7861264977053,294999.874117093,3229.2804729827785,2555783.8004010264,0.0587301815257352,0.0008932348619586,8.023142e-06,0.0061365836,-1.396832e-05,0.0011259662,143.5546875,-192.14868,4413.64,123.60725,863.99866,11.79611,197.85399,29.492338,101.64513,9.496595,72.20714,16.060928,65.00453,2.7240002,66.800026,2.097795,84.02064,-3.7226033,62.739998,0.65608203,72.11119,-4.4015536,74.16681,5.187715,92.538994,-2.518504,86.39252,-1.0201228,108.642426,-5.3929486,75.27925,-2.0213428,80.05075,-2.1291723,86.92293,2.6596522,69.75684,-1.8223832,74.71517,-1.6100655,99.96219,jazz
88,88,88,075. McCoy Tyner - When Sunny Gets Blue.mp3,0.30835068,0.09872924,0.08685068,0.0038188165,1222.26891168932,337766.0830717491,1964.7566806975915,260464.80794298687,2308.386041505418,3326456.8022866566,0.0439766804131191,0.0009642886797999,-0.0024796189,0.009488256,-0.0014835919,0.0005563472,61.5234375,-289.25543,2055.9873,127.2798,769.5578,34.45947,497.96344,21.863125,314.20154,14.929331,146.81044,16.02919,125.59875,-5.760827,187.13826,4.1593966,148.72711,-3.98459,145.24133,3.7512932,139.2035,-1.9654526,147.1273,1.3663846,123.66282,-1.6977407,90.17516,2.8125048,86.26913,2.1150348,64.5989,1.0127765,69.057785,-2.406109,82.24529,-0.22209914,70.89361,1.0613683,82.19649,2.572812,90.40613,jazz
89,89,89,076. Billy Cobham - Heather.mp3,0.29064715,0.081208296,0.036249746,0.00016933473,1425.293138401647,400600.1901027634,1761.759202949919,135190.95001018565,2724.08352783959,1892846.4539192524,0.0715951830979102,0.0020148603138655,-2.4293597e-06,0.0011659727,-2.5993659e-05,0.00010311144,129.19921875,-310.5523,7200.417,122.26763,1411.3629,12.579578,1049.1213,54.41361,186.79002,6.773749,111.141205,4.314043,77.32162,0.20733368,68.0675,-2.0613353,78.34771,-11.916519,72.51011,-1.590756,106.617165,-11.379322,123.04028,-3.7808206,52.199394,-2.5543163,51.80571,-3.7470922,62.020195,-4.5270953,117.3632,-4.6434903,79.20149,-4.0045795,116.99669,-3.982364,118.832275,-6.8087387,82.91825,0.08627886,70.01096,jazz
90,90,90,077. Mary Lou Williams - It Ain't Necessarily So.mp3,0.26810527,0.092615075,0.14540403,0.0026646478,1104.874306739851,85625.63273651728,1827.9240226987663,135198.40093873235,1742.8061281564435,1140970.123877796,0.0427045792618034,0.0002927146876654,-1.7335882e-06,0.019391108,-6.5902977e-06,0.0013067382,129.19921875,-200.46523,1426.652,147.13913,585.09503,31.278336,166.0179,12.373318,249.62244,-0.9698299,119.567955,6.0408072,75.607025,-7.1664343,94.103874,0.7639676,131.93594,-1.398889,100.585236,5.1019726,78.50168,-0.60244924,97.20157,-0.8435021,94.65097,-5.4161286,94.41311,-0.4481088,92.15003,-5.0985737,77.345535,-0.33867884,55.4812,-5.0410767,36.073338,1.262589,60.15382,-1.1692396,77.24444,6.405981,54.29361,jazz
91,91,91,078. Bud Powell - Bouncin' With Bud.mp3,0.34000582,0.08391112,0.1352539,0.001684108,2619.2882837269235,143562.7470638363,2376.379369908016,43410.269860162094,5314.934527984714,516170.1764491361,0.1432644398219814,0.0011685126115434,2.7994324e-06,0.010782027,4.7894147e-05,0.0031447147,83.35433467741936,-62.865677,1003.5417,75.65958,346.61322,-16.427328,293.13928,28.71576,82.02895,-16.825361,59.533154,10.019399,36.589745,-9.003948,33.773438,2.4178574,36.054375,-15.440704,37.07695,3.4306653,35.80436,-8.511943,35.51856,1.1234744,32.077866,-8.282177,51.24036,0.07065931,48.407684,-4.439029,47.252186,-0.48425972,78.35979,-9.177741,61.707382,-1.1660693,64.80428,-3.5983756,81.50378,-1.4780954,94.67647,jazz
92,92,92,079. Pat Metheny - All the Things You Are.mp3,0.39028305,0.097823724,0.048663758,0.00040947372,2161.350499870715,438143.2438711978,3008.721067246903,135398.85317669896,5885.614410494873,3318979.561881296,0.0465794613486842,0.0006412575274817,-3.2245494e-05,0.0020688185,-0.00034490917,0.00025620608,103.359375,-274.40805,2734.2598,86.605606,393.75647,55.92814,417.01886,24.118256,106.58379,14.999722,46.8337,10.792595,42.498585,4.4901867,42.65717,7.994342,28.196371,-2.0407917,30.745209,3.4141018,24.66199,2.2820263,34.702286,1.4003577,23.388208,-4.64126,21.987373,0.10003154,26.388035,1.0524176,35.208366,-0.9055901,27.198765,-8.263879,28.250221,3.10724,27.355276,-3.114252,27.800297,-3.1012015,23.679953,jazz
93,93,93,08. Carmen McRae - You're the Top.mp3,0.3235335,0.09165167,0.17911628,0.009201785,1873.4413357690623,429024.1547420893,1923.06437682899,164928.48081886314,3590.7116207914087,1909416.0790856888,0.092987343991873,0.0021778371028559,1.4093525e-06,0.022982033,-1.0873812e-05,0.008358392,135.99917763157896,-108.33467,7231.71,113.36217,1434.9177,-22.828297,685.3566,24.65481,292.23016,-9.232251,208.63976,7.177334,121.91055,-7.851149,146.5302,5.93344,127.72766,-8.563878,136.27832,5.555653,67.842636,-0.6865288,84.37306,2.2266643,61.72372,-5.671989,61.455193,-1.049829,63.543495,-1.5895169,73.71123,0.27673137,64.11053,-4.653271,68.16353,-1.9916886,56.611744,-3.4447913,54.443836,-1.628938,59.046646,jazz
94,94,94,08. Thelonious Monk - In Orbit.mp3,0.3478909,0.09362998,0.08582205,0.0010582583,2066.997993965845,166624.58665924516,2327.7738240496387,118783.09900979797,4569.489035591621,1267206.7427576075,0.084634030935565,0.0007062212746362,-2.4765088e-06,0.0043123877,-1.6605676e-05,0.0017311407,143.5546875,-157.74577,2243.2915,95.68506,434.60526,-2.9888527,367.65726,29.158834,206.80717,-4.273065,93.381836,15.863718,66.790634,-3.4144683,93.931625,7.186602,71.36764,-8.24376,74.08296,5.204756,90.24576,-4.9024034,84.66799,-0.45354432,83.83941,-10.774624,99.1174,-0.0056401775,109.52956,-3.8778582,109.51858,-1.5539513,101.78389,-4.782929,92.13166,1.9624282,91.58394,-5.50844,98.17146,-6.6647277,135.55229,jazz
95,95,95,080. Stanley Jordan - Return Expedition.mp3,0.42825317,0.08494357,0.09188181,0.0010088547,2500.811899376308,383177.33941986994,2692.5565982462435,60938.76563488812,5719.907079171101,1106365.7873049944,0.1182215073529411,0.0036260174002896,-0.001851857,0.0043351343,-0.0030954708,0.0019827622,151.99908088235293,-112.90631,942.7009,84.178825,473.76746,19.105886,133.79079,29.872427,106.68796,-6.5715823,46.02696,13.916661,43.7149,-2.8625152,42.96015,6.1825366,43.372112,-4.9596744,36.01799,6.5882926,28.139864,-2.11778,29.222347,3.549182,31.434343,-3.1677315,23.693916,-2.8334107,29.429941,-5.903851,32.05696,0.051822793,36.35031,-7.0749927,34.273212,5.8022118,27.231697,-2.662087,29.342075,-2.0999022,28.19735,jazz
96,96,96,081. Tony Bennett - The Best Is Yet to Come.mp3,0.34521058,0.08986607,0.14693764,0.004361811,2396.9747669781927,521553.79140617576,2654.4685312457013,164154.56926470777,5333.142751215412,2596664.6923166546,0.1090998693885448,0.0033521917574297,7.611772e-05,0.0103544025,-9.427944e-05,0.008356734,129.19921875,-88.821945,2640.6414,88.601105,491.8379,5.216043,461.21198,13.090816,170.83293,9.238258,162.56264,5.6331263,95.08134,-2.1254733,157.1203,2.7597158,95.17992,-2.7277162,64.52069,4.338051,76.83827,-1.6785989,63.020782,6.772354,45.564713,-2.0162637,50.670986,0.73472863,51.623398,-1.966927,53.585392,3.7990873,41.998833,-5.4612775,39.07819,3.9628763,43.364418,-4.2951107,54.66751,-0.08000367,61.06409,jazz
97,97,97,082. Grant Green - Am I Blue_.mp3,0.23477778,0.08897475,0.09346893,0.0009065125,1148.1223767770696,242166.914476415,1994.147279838284,241164.4448148596,1954.9881784539475,3248916.945590857,0.0359291100280572,0.000189914817512,-3.2037117e-06,0.007843327,-1.4457099e-05,0.00059527747,60.09265988372093,-280.66434,1819.1273,124.225365,668.5462,59.461735,507.43033,33.092964,178.42642,12.18832,106.249565,3.2362208,98.017365,-9.362661,70.914955,-2.4052773,78.101685,-14.449105,64.236046,5.5933356,77.29099,-8.709318,66.40215,-7.983817,57.624176,-9.431891,96.80515,-8.058838,72.117584,-5.693791,76.13833,0.7103382,97.45365,-3.5138998,90.164,5.1812325,89.2578,1.3005353,110.23471,2.3969376,103.9219,jazz
98,98,98,083. Lou Donaldson - Autumn Nocturne.mp3,0.24982801,0.08846933,0.10517235,0.0026517243,1383.3979284941229,140559.64506122604,2078.48441189448,175765.05931478256,2765.1582794661863,2313029.982527598,0.0456044105553405,0.0002944712140486,-3.3458196e-06,0.01171535,-9.00866e-06,0.00050072465,60.09265988372093,-227.00227,4355.5845,120.968,530.1337,33.523586,1228.1769,21.024878,249.49904,-1.1265653,108.271385,2.180396,100.81939,-10.789476,155.5866,-8.274198,92.85404,-10.193811,95.17512,-0.67935944,80.9271,-7.109075,71.56292,2.4535246,87.92026,-0.94206387,80.17258,1.4586517,68.69541,-1.1184083,51.347572,-0.3030947,75.22879,-0.750882,54.538723,3.7481153,84.17525,2.8103135,114.26757,4.148894,66.59837,jazz
