filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
51. Anitta - Boys Don't Cry.wav,0.43689635,0.08250034,0.30212227,0.0048689153,2637.3227417342164,645458.4157229643,2763.1924462285947,195972.9938191035,5743.223604845927,3043218.1073610676,0.09849789268092106,0.0022865298280153406,1.4117887e-05,0.058437902,9.313382e-05,0.015469611,161.4990234375,-11.376459,2068.316,79.86697,723.0809,4.5580873,313.86713,26.219046,201.43633,13.013211,103.86692,7.142002,133.51375,10.900224,108.22168,3.254242,92.64163,3.6915154,59.240005,9.499597,67.72239,-3.232106,65.92941,7.7829204,46.51885,-0.7353535,57.401165,2.0455956,58.652374,-2.326135,48.604572,0.67432207,44.76689,-0.3473164,59.054768,5.3319426,69.37721,0.53144586,51.583904,3.1694455,62.41375,pop
52. Burna Boy - Last Last.wav,0.40418696,0.091687016,0.23547307,0.016431939,2721.491866505681,1063873.6147267842,2765.139544056846,219188.74326969107,5975.930531032314,3123258.421941921,0.08740574508997678,0.0044961645391530854,1.4178919e-05,0.036524825,-0.00020316988,0.023995014,117.45383522727273,-66.59245,3851.4155,75.35487,1069.845,12.839919,524.3593,22.582651,377.60196,4.757664,209.37495,15.759272,136.59535,-3.783849,109.22815,2.4698536,118.194336,-4.861025,109.20775,0.17091776,144.74069,0.9351826,118.62662,5.8420672,107.19009,-2.4615433,74.61671,5.5979147,62.244812,4.2444477,80.889465,5.6418514,68.02678,2.773306,54.19734,1.699759,65.706,4.1802573,64.58662,6.3569307,79.24465,pop
53. Daya - Love You When You’re Gone.wav,0.3920877,0.08812532,0.23563376,0.0054792017,2516.050604321547,619246.8548892363,2735.5058185319763,153483.9235887824,5501.575066061581,2979959.8723911652,0.09547712485487617,0.0025962729972062587,1.1383872e-05,0.034161203,8.986584e-05,0.012191871,83.35433467741936,-41.1639,2586.7559,85.76866,798.40674,5.204838,296.5888,22.037601,187.69173,10.953905,121.67312,5.666113,151.08678,8.315299,100.093414,5.134637,94.37778,6.5678883,87.87458,5.150559,63.30747,-5.7080994,68.77957,-0.6922734,57.87628,-4.918135,53.501354,9.944559,54.089237,0.09423493,47.104805,4.878263,40.23782,-3.280413,34.949955,0.14056297,50.989876,-5.6250167,43.97329,0.06860145,45.90111,pop
54. Haley Joelle - Memory Lane.wav,0.2561633,0.08416817,0.2069473,0.0041871965,1686.331887937948,675975.9199459518,2410.005930107171,462254.2198796131,3842.8267629523025,6408024.114264312,0.05453481762770898,0.0008945401740566173,5.0320673e-06,0.0375761,0.00043741503,0.0023200293,117.45383522727273,-156.01169,5418.1353,114.67572,1024.3188,46.432465,661.9459,31.447725,325.1507,16.606993,252.61368,13.85711,154.19507,4.315981,163.58177,-2.2407653,112.699524,1.3630848,125.24676,6.249157,105.63843,-10.030189,137.65877,-1.308078,85.35073,-9.666368,79.36814,0.90468234,89.737335,-14.8541355,129.71559,-1.4244132,73.77616,-9.543736,83.49717,-7.913949,94.58606,2.3008392,138.17441,2.5254128,150.97871,pop
55. Sofi Tukker - Summer In New York.wav,0.4173698,0.088393755,0.35146338,0.008590195,2605.810510375815,777731.4958027235,2842.8074667320475,150669.4849076762,5875.297806211301,2768237.399370897,0.09275756458010836,0.0036446776247384236,-1.0433566e-05,0.06122374,-0.00025441582,0.028955368,117.45383522727273,-10.579373,1866.862,80.61186,698.64014,25.33491,419.8149,35.803135,251.2839,5.9571433,154.65907,1.6632012,182.3833,-0.13412532,124.63927,-2.1941705,104.97002,1.8715382,119.70026,6.6534615,78.27065,-2.329841,88.302536,3.6640368,59.089504,0.21959133,55.792896,2.5813189,51.294643,-5.577319,47.28317,-0.84185827,45.608116,-2.085284,48.02521,-2.2323697,34.379898,-5.092532,35.91947,3.2478466,64.42941,pop
56. JVKE - golden hour.wav,0.28495488,0.08200445,0.29300627,0.0051154904,1631.7898457657463,182332.370273606,2048.9358792405287,167109.62662255034,3071.2230954007837,1364659.503006471,0.0676583210381192,0.0004696734674863875,0.00040893743,0.06537912,0.00067865156,0.0098060295,95.703125,-42.869938,1866.4811,132.68538,742.3687,-9.216676,242.27956,3.7902462,195.84349,0.15858161,144.30205,-2.6691456,118.35708,-12.354064,146.29079,0.16998565,100.88066,-6.1291423,106.30237,-4.7480245,78.90503,-4.826636,56.83041,-4.895624,93.288,-9.924455,62.197025,-7.3462324,46.329285,-3.3292572,45.284637,0.42092663,50.389977,-9.847634,56.87367,2.2131116,61.043053,-10.338588,73.57838,-1.2705551,40.83959,pop
57. Reneé Rapp - In The Kitchen.wav,0.31348002,0.09087898,0.1836956,0.004759761,1339.5362661072068,721989.1857348466,1797.4345722868682,546099.7192873884,2524.6597337279895,3805133.976820048,0.05742784624129257,0.00250043749565314,5.161242e-05,0.025628379,-2.9630613e-05,0.0046652555,112.34714673913044,-148.6547,4818.3687,158.15811,1610.5022,18.309414,514.2012,4.4579425,219.713,6.5511303,196.56505,0.6589397,193.38664,-1.3318566,127.425095,-5.925362,134.48111,1.110453,97.44017,6.485004,163.81195,-11.533353,125.4412,2.8156276,89.259796,-10.859427,136.71512,2.2758687,72.75497,-3.6504552,67.253105,-1.6676246,116.71259,-1.2270906,77.92489,5.6591406,66.84426,-0.23025112,88.87912,4.1254425,113.29533,pop
58. Bella Poarch - Villain.wav,0.44476175,0.08836694,0.33617654,0.005751228,2218.2820852533478,487388.7637612325,2437.700841737726,257897.68140464873,4827.279143436775,2883401.606810606,0.07634912260545666,0.001305505725907096,9.9372905e-05,0.06189263,-0.00023118823,0.025393043,107.666015625,-4.3067636,3022.7588,98.1884,947.9936,-9.014261,576.78064,22.923601,304.43607,6.2243376,112.65163,13.64403,124.936874,5.1211615,69.58099,6.8407903,95.90854,8.5748825,73.91871,4.3326535,121.57873,-2.315862,71.298134,2.88111,56.58064,-2.823119,53.349323,5.3497577,72.42644,-4.676235,57.01731,3.9952903,53.66279,-6.1328025,39.056927,-0.3011668,43.571625,-2.5389664,49.674286,1.4210851,38.61412,pop
59. Maude Latour - Cyclone.wav,0.36633906,0.08510636,0.3376833,0.011207188,2254.984568794508,563778.4086415612,2418.1202548996066,308502.8891502741,4911.553633840461,2953941.5893417792,0.08475232198142414,0.001959294018175342,-2.1590564e-05,0.07663604,-0.000102120845,0.0223153,129.19921875,-5.134436,3019.9292,101.00058,1266.0403,-6.9829493,363.27744,21.179197,273.19504,-0.5910411,148.69487,8.016752,142.68324,0.48415807,153.02515,8.411786,108.656006,-0.9865694,98.21726,5.3481984,88.80474,-0.035794757,71.49651,2.9724457,48.602192,0.21634677,61.313995,4.418379,59.23415,-1.9475313,45.64042,1.5868415,58.070553,-3.5317369,59.234436,3.7503757,64.55719,-1.8268555,86.242485,1.4155935,79.721756,pop
60. Maddie Zahm - Fat Funny Friend.wav,0.3481335,0.08774231,0.27958867,0.011042822,2396.930386913154,627954.0510868921,2685.04866679527,272822.997427176,5366.042552274816,3719951.8714366816,0.09324433412345201,0.0021991291212646404,6.8872937e-06,0.0523509,0.00017350614,0.014664272,161.4990234375,-32.873405,4470.654,94.77356,632.7968,3.6746542,353.93463,19.12875,273.37784,14.149442,177.95558,-0.029159404,192.52312,7.296782,124.884605,1.5915217,159.6178,-5.721202,113.403496,8.062338,82.95108,-7.1328306,95.141075,1.2616215,85.33163,1.1632394,90.49391,3.3031516,80.633705,1.859392,80.05035,-0.7388068,83.75535,-4.5310664,59.967686,-1.5094872,61.758648,-6.788586,57.1343,3.7720778,99.33414,pop
61. Olivia Knox - GORGEOUS.wav,0.38837552,0.09032499,0.2783196,0.0038539215,2586.308671712957,566770.7384412198,2949.0543619723235,197325.02984947743,6201.545833434114,3728162.1349909226,0.08725910954431114,0.002028510633776324,-1.8887005e-07,0.05262603,8.483991e-05,0.013027569,117.45383522727273,-28.695156,1866.5886,91.80706,717.0969,19.76037,478.69147,6.111668,231.1367,8.243488,136.07465,2.3714359,211.60843,3.0175602,142.25583,3.126565,102.538025,0.4781738,90.876724,8.680602,87.93206,-2.015835,48.214546,5.3139234,63.71067,-3.2884846,73.08492,3.333088,54.59999,-5.266988,56.829548,-1.8197539,53.378647,-4.0039253,44.903896,-5.774865,46.49695,-4.025832,54.97615,-3.3857436,52.12159,pop
62. d4vd - Here With Me.wav,0.39583504,0.08419425,0.24944972,0.0060973065,1436.0619301990455,347564.2685920337,2001.0467223371397,277328.9815583417,2936.4655769277283,2601528.93300357,0.050528794988390094,0.0005889346033772073,7.640604e-06,0.041541163,-0.00019848216,0.010835556,66.25600961538461,-93.17457,2767.9229,135.95547,1030.6962,9.405562,385.57767,30.82131,269.0452,12.749786,202.2741,0.64814734,146.57764,5.0780864,150.6458,-0.20489913,108.23508,-1.568818,91.21224,5.385663,85.780235,0.8808234,51.140835,4.609381,55.283123,-2.918123,70.932076,-3.6951594,86.353004,4.8595505,56.18785,-1.7234668,81.46805,-5.825073,62.799767,5.7747035,54.808064,-3.401888,70.188705,0.23948145,58.830902,pop
63. Mimi Webb - House On Fire.wav,0.42093205,0.08607606,0.33028868,0.008483703,2252.126906752005,1161404.0856556382,2578.649104393912,341040.9847283909,4939.35346573868,4566890.883826482,0.08103843665344428,0.005286519292870809,-1.8083885e-05,0.0764279,-0.00023354722,0.017492505,151.99908088235293,-41.402863,4339.819,91.92923,1135.611,9.854988,559.79395,27.28255,258.47293,14.617128,127.50538,17.284533,117.68268,15.72965,149.0861,2.4071178,130.33841,5.913003,96.36289,9.492203,70.76108,-3.4185367,54.691376,5.5969176,42.636013,0.8014393,69.388916,3.0174248,48.445488,-4.889329,44.23259,1.877246,51.763065,-0.767351,39.81803,4.1668797,60.422558,1.4597869,83.1823,3.6114695,81.31937,pop
64. Carly Rae Jepsen - The Loneliest Time.wav,0.3634898,0.09043969,0.24690484,0.008452666,2522.9829114125264,464394.94369114033,2648.730055140719,167303.16822505248,5410.808948245211,2461979.504500722,0.1090371335623065,0.00230435974389127,-2.6453476e-05,0.034649294,2.5492718e-06,0.018210419,123.046875,-36.81899,2471.9373,83.30609,571.39496,-5.883483,519.82196,10.245356,301.52264,3.2399979,178.91812,3.6676412,219.1484,1.6304756,119.8727,-2.340237,213.59879,-2.2848396,120.90025,3.9023566,101.82694,-6.1601734,96.180084,-0.22917482,112.485245,-8.544591,125.76335,-2.824419,114.135185,-5.488989,102.913445,-0.80598134,105.09451,-4.4291053,131.95135,3.048623,107.62979,-2.1130216,142.99066,0.25886866,99.005005,pop
65. Chappell Roan - Naked in Manhattan.wav,0.37125129,0.09767126,0.24923106,0.011501524,2529.774392211592,826902.3360512732,2645.2908517596725,170340.21567736156,5505.758374099023,3046893.6095770816,0.1018550152380031,0.006590688619614652,9.348734e-06,0.028923407,-0.00020398268,0.024586359,117.45383522727273,-45.47641,3205.3696,86.19866,981.42175,5.19954,377.20255,17.091597,360.75595,4.435961,117.922455,6.707372,186.56538,0.76467645,87.31908,9.422915,95.0819,-1.4899085,88.040054,8.360102,70.0474,-3.9729884,60.9747,5.5376616,76.77614,-2.941257,80.57174,7.2698774,57.21667,0.9584305,51.149773,0.46823427,54.6596,0.80946976,47.213608,2.0617225,57.852215,-3.5037463,62.935963,1.5379184,55.35922,pop
66. Rosa Linn - SNAP.wav,0.41165403,0.082371004,0.19597997,0.006189884,1922.6401469234056,659332.4980504548,2278.7081360679003,204182.17982928836,4018.200702490083,2638541.466424431,0.08201008610681114,0.0034091287302814807,7.152561e-07,0.01882784,0.0005480568,0.011301652,172.265625,-72.67097,5155.1836,112.024864,937.9822,-3.424469,530.894,16.287037,158.73412,5.961277,151.82715,10.1629715,114.35732,8.726867,88.98162,3.7173026,72.46876,2.985094,51.654987,11.963247,85.57158,-3.1963525,61.50555,2.6292207,57.50712,-2.4195557,43.909176,4.4545436,50.27006,-2.533473,41.023438,-3.9730728,50.07366,-5.886768,49.294407,1.9791654,45.69995,-3.4679525,42.768272,1.9814963,38.308983,pop
67. Ethan Bortnick - engravings.wav,0.4798701,0.08590466,0.39684454,0.022190481,1505.662474244221,1026529.7202503914,2026.005533747672,644864.1795274101,3343.9464462799924,5905289.10005573,0.046308110003869966,0.0022528873718803306,5.7753692e-05,0.084016256,0.00015205891,0.04878924,135.99917763157896,-80.67498,5574.4683,131.4485,2374.0593,26.002083,1296.2842,31.59524,311.64206,10.660915,235.55635,12.055395,87.573746,-0.64603,163.55139,11.345326,76.36522,0.71458864,70.684166,8.257234,70.16319,5.8806696,77.809235,3.654444,50.288483,-0.984426,78.866615,7.386972,66.973816,-0.99935865,46.543102,2.4923801,40.67446,1.0571016,48.19163,2.6847887,53.10202,0.35147932,56.73399,2.9823277,59.59635,pop
68. Maisie Peters - Cate’s Brother.wav,0.40834346,0.08665292,0.30866623,0.006676588,2747.462354571794,622217.528215368,2778.791739661096,148636.64423505779,5923.439181773655,2210868.4752668706,0.1046683013254644,0.0029904594957645123,-2.102506e-06,0.053113014,-0.0006404294,0.021641016,99.38401442307692,-13.736256,2689.5574,67.26704,472.38834,10.852019,496.6179,35.858,250.5355,10.271781,119.3416,13.724067,130.68823,10.260509,136.43283,6.539791,57.236378,0.8234714,59.59439,7.9692783,60.262833,-1.9138086,54.63061,6.3011775,48.702915,0.8298166,42.862297,4.2602553,41.964348,-5.968124,47.627323,2.795165,37.75333,0.6991953,51.546326,0.85319525,58.87564,-1.5032911,50.585968,5.192547,60.361588,pop
69. Zolita - I F_cking Love You.wav,0.42980182,0.081814475,0.33591866,0.008378611,2483.7128987007404,667675.6003689899,2825.326341378457,366844.9596122538,5988.547121408185,3885157.0946644302,0.08877572924729102,0.0019374784433853931,-3.223512e-05,0.06575378,3.3663912e-07,0.023372363,107.666015625,-13.986798,3491.1099,94.06014,1205.0781,21.923285,198.81062,20.782188,208.9241,10.800518,94.27489,3.6952255,164.05324,9.539297,132.08804,2.986897,58.05258,-0.2243905,55.092903,14.236,103.839714,-3.854121,54.361607,3.31668,48.192425,-2.1185303,40.381645,4.69774,37.500477,-1.0437205,49.25549,-1.2361931,45.357864,1.5329894,46.874287,2.0959368,40.632458,3.1866798,56.1668,5.7103143,49.27126,pop
70. FLO - Cardboard Box.wav,0.4403871,0.089265,0.3163347,0.011351891,2970.137032801585,928742.9790501824,2985.6389668763663,122128.84140479745,6571.910260557759,2785996.6620945837,0.11291125979585913,0.005189946777791176,-0.00011851299,0.06431892,-0.0022712278,0.024358166,161.4990234375,-17.436224,2587.7178,71.32764,813.26587,20.484743,575.6,18.559105,297.17343,6.8200917,249.0043,3.4857929,241.59221,7.0728936,174.02177,-1.5461205,181.65845,1.324814,96.35732,7.451589,106.03629,-7.836962,105.64557,2.14898,70.740395,-2.0507035,86.18646,1.9458798,74.857765,-3.0845401,66.76204,0.2654104,77.0912,-0.968117,78.35212,2.9052355,68.560814,0.68230826,77.755394,6.871736,88.325005,pop
71. Jessie Murph - Pray.wav,0.34768584,0.08791835,0.22555287,0.0073392238,1551.3409203719334,1056230.46715297,1842.6962078619267,583872.8059230174,3153.0476006191952,4680772.419070192,0.06235600994098297,0.002827276874674516,7.671247e-06,0.038882155,2.182524e-05,0.007789548,95.703125,-135.91472,6601.02,141.31218,3518.428,14.437211,1029.8462,26.61064,595.899,-2.1101217,312.2758,3.5798075,229.54828,6.9597325,177.9606,-8.490176,354.43463,8.505496,154.60321,-9.703149,211.71858,0.29828987,114.99686,5.513606,111.00157,-4.204828,161.33157,7.043815,137.0058,-3.7697651,107.609375,4.0125484,108.65953,1.504572,72.212,-3.185335,67.343414,-1.9051669,81.99864,-2.717943,68.470406,pop
72. Empress Of - Dance For You.wav,0.40788043,0.09503246,0.39094013,0.018109342,2977.2197492924233,791589.7699266864,2946.000316566928,177761.8206992062,6578.826885400542,3027116.331883789,0.11780994521575078,0.004521682804477905,-1.4957535e-06,0.07794842,-4.5575292e-05,0.05270433,117.45383522727273,8.935395,2003.3862,68.51282,711.1827,12.147998,483.21765,14.0585375,314.7655,1.9665478,190.06969,4.0634804,198.35068,-2.0128844,165.63069,-0.99734885,141.81766,-4.472584,146.94295,3.231366,108.43273,-5.270275,110.0079,7.965967,83.10659,-3.3645246,71.38332,1.0143287,68.682396,-3.4295878,45.42663,-3.2652736,69.32913,-4.439232,50.231342,-1.1788529,47.777264,-3.8454695,52.016285,7.4848785,75.8726,pop
73. Isabel LaRosa - i'm yours.wav,0.37186655,0.09579923,0.2956129,0.023783144,2802.738685086554,1185609.4389017585,2898.2361751629433,413742.5551067198,6453.885974234472,5386408.259930384,0.1140393708881579,0.008985874715798528,-2.6538466e-05,0.057665214,-0.0007748454,0.03092799,86.1328125,-51.060238,5243.0474,80.47152,1578.0367,3.0680487,1324.4933,12.599607,210.58089,7.1906686,599.07385,-2.4334955,334.49646,6.0170007,463.41632,-9.770492,205.29729,-3.035357,213.94019,-5.354236,147.26839,-8.843833,135.22868,-3.523679,100.167984,-4.2592144,76.87647,6.0683565,68.576614,-6.2891097,72.586174,1.9626718,70.14364,-3.7333946,65.979256,3.0329263,115.88319,-1.7099084,155.53046,2.5201085,113.93311,pop
74. Neriah - Lego Blocks.wav,0.40630275,0.089543164,0.36488625,0.0072821374,2621.0198952198025,758570.4047974648,2817.8526996022547,161586.17395399214,5839.156358087026,3114645.754643144,0.09887770897832818,0.0034440001092281916,-2.0431988e-05,0.052912228,-0.0009379414,0.041070893,135.99917763157896,0.116858706,2274.8708,82.61194,753.5931,9.711715,332.30292,20.27933,161.48576,9.50424,116.64443,8.476313,159.22562,13.740969,179.97023,0.1800196,124.88393,2.1245432,71.02871,7.4613314,68.73762,-9.247928,75.69969,4.505994,69.87431,-4.266718,100.6583,9.126285,70.814545,-0.35954762,78.53546,3.3537567,73.825836,1.9766362,82.07015,1.8962818,94.652596,-3.2493637,58.679337,-4.051021,71.5803,pop
